entry_time,exit_time,side,entry_price,exit_price,size,pnl
2024-03-06 00:15:00,2024-03-06 00:25:00,long,63942.7,64120.2,110348.98068374032,306.3202534669932
2024-03-06 00:20:00,2024-03-06 00:30:00,long,63987.6,64040.700000000004,110961.62119067431,92.08131083562209
2024-03-07 15:00:00,2024-03-07 15:10:00,long,67294.0,67215.5,111145.78381234554,-129.65411521486502
2024-03-07 15:50:00,2024-03-07 16:00:00,long,67548.0,67546.54999999999,110886.47558191582,-2.3803131046821346
2024-03-08 14:30:00,2024-03-08 14:40:00,long,68384.8,68255.20000000001,110881.71495570647,-210.13836785745647
2024-03-08 15:05:00,2024-03-08 15:15:00,long,68790.2,68860.0,110461.43821999154,112.082947683765
2024-03-08 15:10:00,2024-03-08 15:30:00,long,68882.0,68947.2,110685.60411535909,104.76904544468933
2024-03-08 15:25:00,2024-03-08 15:35:00,long,69755.5,69689.20000000001,110895.14220624848,-105.40169489535569
2024-03-08 20:00:00,2024-03-08 20:10:00,long,69394.8,69247.75,110684.33881645775,-234.54397192528015
2024-03-10 01:50:00,2024-03-10 02:10:00,long,69052.9,68988.04999999999,110215.2508726072,-103.50700722329141
2024-03-10 03:55:00,2024-03-10 04:05:00,long,69208.1,69217.40000000001,110008.2368581606,14.782613635993673
2024-03-10 04:05:00,2024-03-10 04:15:00,long,69270.9,69331.6,110037.8020854326,96.42280649720215
2024-03-10 04:10:00,2024-03-10 04:20:00,long,69597.1,69679.3,110230.647698427,130.1916206395148
2024-03-10 04:30:00,2024-03-10 04:50:00,long,69598.2,69591.04999999999,110491.03093970603,-11.351024469309017
2024-03-10 05:10:00,2024-03-10 05:20:00,long,69575.0,69535.35,110468.32889076743,-62.954642335871874
2024-03-10 22:40:00,2024-03-10 22:50:00,short,68609.0,68594.1,110342.41960609567,23.963358336809794
2024-03-10 22:50:00,2024-03-10 23:00:00,short,68623.7,68492.8,110390.34632276931,210.5700557336585
2024-03-10 22:55:00,2024-03-10 23:05:00,short,68465.2,68504.45,110811.48643423663,-63.5264461732937
2024-03-10 23:15:00,2024-03-10 23:25:00,short,68654.0,68668.65,110684.43354189003,-23.61882703685211
2024-03-11 00:40:00,2024-03-11 00:50:00,short,68262.8,68229.20000000001,110637.19588781634,54.45732934819056
2024-03-11 01:00:00,2024-03-11 01:10:00,short,67852.8,67884.3,110746.11054651272,-51.41280068346701
2024-03-11 01:10:00,2024-03-11 01:20:00,short,68229.3,68197.8,110643.28494514579,51.0816244014242
2024-03-11 01:25:00,2024-03-11 01:35:00,short,68050.0,67968.4,110745.44819394863,132.79689305844016
2024-03-11 01:30:00,2024-03-11 01:45:00,short,67847.1,67906.1,111011.0419800655,-96.53546690755927
2024-03-11 07:10:00,2024-03-11 07:20:00,long,70729.0,70379.7,110817.97104625039,-547.282123124257
2024-03-11 07:45:00,2024-03-11 07:55:00,long,71447.8,71190.8,109723.40680000189,-394.6785701953102
2024-03-12 05:30:00,2024-03-12 05:40:00,short,71905.7,71921.6,108934.04965961126,-24.08781764990495
2024-03-12 16:20:00,2024-03-12 16:30:00,short,70932.6,70806.5,108885.87402431146,193.5712030077328
2024-03-12 16:35:00,2024-03-12 16:45:00,short,70457.0,70584.95000000001,109273.01643032691,-198.43993431825936
2024-03-12 17:05:00,2024-03-12 17:20:00,short,69828.6,69400.70000000001,108876.1365616904,667.1779018159706
2024-03-13 08:40:00,2024-03-13 08:50:00,long,73672.0,73538.45000000001,110210.49236532235,-199.7856886658095
2024-03-14 11:20:00,2024-03-14 11:30:00,short,72888.0,72870.40000000001,109810.92098799071,26.515643307371278
2024-03-14 11:30:00,2024-03-14 11:40:00,short,72799.9,72797.8,109863.95227460547,3.1691568226839912
2024-03-14 11:35:00,2024-03-14 11:45:00,short,72751.5,72766.55,109870.29058825082,-22.728711756506666
2024-03-14 13:10:00,2024-03-14 13:20:00,short,72600.0,72515.90000000001,109824.8331647378,127.22132877621888
2024-03-14 13:20:00,2024-03-14 13:30:00,short,72475.2,72431.4,110079.27582229025,66.52582236429336
2024-03-14 13:35:00,2024-03-14 13:45:00,short,72078.6,71834.40000000001,110212.32746701884,373.39585351887627
2024-03-14 13:45:00,2024-03-14 13:55:00,short,71787.8,71560.8,110959.11917405661,350.86351793077444
2024-03-14 13:50:00,2024-03-14 14:00:00,short,71623.9,71699.59999999999,111660.84620991816,-118.0154397916126
2024-03-14 14:10:00,2024-03-14 14:20:00,short,72051.8,72093.90000000001,111424.81533033494,-65.10572567802261
2024-03-14 14:30:00,2024-03-14 14:50:00,short,71885.2,71611.79999999999,111294.60387897889,423.2852478745806
2024-03-14 15:35:00,2024-03-14 15:45:00,short,70683.9,70877.65,112141.17437472803,-307.3875739044331
2024-03-14 15:50:00,2024-03-14 16:00:00,short,70959.0,71024.1,111526.39922691917,-102.31779745589829
2024-03-14 16:10:00,2024-03-14 16:20:00,short,70569.7,70683.65,111321.76363200737,-179.75299549051385
2024-03-14 18:50:00,2024-03-14 19:00:00,short,69560.9,69742.65,110962.25764102636,-289.92422936242264
2024-03-14 19:30:00,2024-03-14 19:40:00,short,69109.3,68827.0,110382.4091823015,450.89378871098444
2024-03-15 07:35:00,2024-03-15 07:45:00,long,68671.0,68819.2,111284.19675972349,240.1642317687335
2024-03-15 23:30:00,2024-03-15 23:40:00,long,69596.8,69715.7,111764.52522326095,190.93984276640703
2024-03-16 00:05:00,2024-03-16 00:15:00,long,69924.3,70006.8,112146.40490879377,132.31563855448658
2024-03-16 04:25:00,2024-03-16 04:35:00,short,69218.1,69129.7,112411.03618590275,143.56267506381687
2024-03-16 04:30:00,2024-03-16 06:05:00,short,68985.0,69066.65,112698.16153603038,-133.38848864849206
2024-03-17 16:15:00,2024-03-17 16:30:00,long,68028.1,68073.2,112431.38455873339,74.5376608136622
2024-03-17 16:25:00,2024-03-17 16:35:00,long,68200.1,68297.40000000001,112580.45988036072,160.61675490738907
2024-03-17 16:35:00,2024-03-17 16:45:00,long,68400.1,68376.25,112901.6933901755,-39.36698027278239
2024-03-18 08:25:00,2024-03-18 08:35:00,short,67580.8,67585.85,112822.95942962992,-8.430736912258503
2024-03-18 08:40:00,2024-03-18 08:50:00,short,67825.5,67833.1,112806.0979558054,-12.640177285309766
2024-03-18 12:05:00,2024-03-18 12:15:00,long,68468.4,68438.95,112780.81760123477,-48.509897680624
2024-03-18 14:50:00,2024-03-18 15:00:00,short,66772.3,66796.20000000001,112683.79780587353,-40.333233504931854
2024-03-18 21:55:00,2024-03-18 22:05:00,long,67673.9,67665.54999999999,112603.13133886366,-13.893630287011199
2024-03-19 06:45:00,2024-03-19 06:55:00,short,64722.9,64759.85,112575.34407828964,-64.26873585226365
2024-03-19 07:00:00,2024-03-19 07:10:00,short,64330.8,64329.3,112446.80660658509,2.621919980940352
2024-03-19 07:05:00,2024-03-19 07:15:00,short,64146.2,64030.0,112452.05044654699,203.70541453567682
2024-03-20 05:20:00,2024-03-20 05:35:00,short,61003.9,61036.0,112859.46127561832,-59.386181980941934
2024-03-20 17:00:00,2024-03-20 17:10:00,short,62945.7,62951.5,112740.68891165646,-10.38825520548561
2024-03-20 18:50:00,2024-03-20 19:00:00,long,65369.9,65165.55,112719.91240124547,-352.36881346299054
2024-03-20 19:05:00,2024-03-20 19:15:00,long,65520.0,65529.299999999996,112015.17477431949,15.899589826017738
2024-03-20 19:25:00,2024-03-20 19:35:00,long,65486.1,65543.6,112046.97395397154,98.38272553036718
2024-03-20 20:00:00,2024-03-20 20:10:00,long,66000.0,66127.8,112243.73940503226,217.3446953933856
2024-03-20 20:05:00,2024-03-20 20:15:00,long,66506.6,66418.45000000001,112678.42879581905,-149.34763614965723
2024-03-21 20:00:00,2024-03-21 20:10:00,short,64740.9,64840.25000000001,112379.73352351974,-172.45553468614648
2024-03-21 22:35:00,2024-03-21 22:50:00,long,65646.7,65593.25,112034.82245414743,-91.2195321344996
2024-03-22 10:55:00,2024-03-22 11:10:00,short,64695.9,64700.0,111852.38338987845,-7.0884673047030615
2024-03-23 06:50:00,2024-03-23 07:05:00,long,64186.3,64189.8,111838.20645526903,6.098399854695497
2024-03-23 07:05:00,2024-03-23 07:15:00,long,64572.0,64603.799999999996,111850.40325497843,55.083361573248865
2024-03-23 07:15:00,2024-03-23 07:25:00,long,64839.0,64750.25,111960.56997812491,-153.24882532979512
2024-03-23 07:55:00,2024-03-23 08:05:00,long,64606.5,64637.200000000004,111654.07232746533,53.05627174438598
2024-03-23 08:00:00,2024-03-23 08:15:00,long,64783.4,64733.200000000004,111760.18487095411,-86.601834428597
2024-03-23 23:55:00,2024-03-24 00:05:00,short,64020.3,64060.5,111586.98120209691,-70.06834776350581
2024-03-25 01:40:00,2024-03-25 01:50:00,short,66682.5,66648.9,111446.8445065699,56.15587261157572
2024-03-25 01:50:00,2024-03-25 02:00:00,short,66530.9,66576.84999999999,111559.15625179304,-77.0490588549015
2024-03-25 14:55:00,2024-03-25 15:05:00,long,69434.7,69635.0,111405.05813408324,321.3729323271678
2024-03-25 15:35:00,2024-03-25 15:50:00,long,69745.6,69862.70000000001,112047.80399873758,188.1236644068274
2024-03-25 15:45:00,2024-03-25 15:55:00,long,69944.8,70104.3,112424.05132755125,256.36839603150514
2024-03-25 16:35:00,2024-03-25 16:45:00,long,70200.0,70090.3,112936.78811961424,-176.48384126383695
2024-03-25 16:50:00,2024-03-25 17:05:00,long,70246.0,70332.8,112583.82043708657,139.11504731855825
2024-03-25 17:05:00,2024-03-25 17:20:00,long,70592.0,70622.40000000001,112862.05053172368,48.60333091802733
2024-03-25 17:50:00,2024-03-25 18:15:00,long,70612.7,70657.2,112959.25719355975,71.18672625623165
2024-03-25 19:45:00,2024-03-25 19:55:00,long,70903.1,70906.1,113101.63064607221,4.785473300013915
2024-03-25 19:50:00,2024-03-25 20:00:00,long,70964.6,71000.4,113111.20159267222,57.06198607497751
2024-03-25 20:40:00,2024-03-25 20:50:00,long,70899.3,70943.20000000001,113225.3255648222,70.10776964365915
2024-03-26 15:00:00,2024-03-26 15:10:00,short,70108.4,70062.0,113365.5411041095,75.02897095398015
2024-03-26 15:05:00,2024-03-26 15:15:00,short,69975.0,69917.9,113515.59904601747,92.62937771387293
2024-03-26 15:15:00,2024-03-26 15:25:00,short,69787.7,69835.35,113700.85780144522,-77.63324875644071
2024-03-27 07:50:00,2024-03-27 08:05:00,short,69814.6,69833.05,113545.59130393232,-30.00684899085894
2024-03-27 16:10:00,2024-03-27 16:20:00,short,68698.0,68852.85,113485.5776059506,-255.80426929870026
2024-03-27 18:55:00,2024-03-27 19:05:00,short,68531.5,68569.54999999999,112973.9690673532,-62.725309135382616
2024-03-28 06:40:00,2024-03-28 06:50:00,long,70425.0,70382.1,112848.51844908245,-68.74265447589606
2024-03-28 06:55:00,2024-03-28 07:05:00,long,70420.0,70455.2,112711.03314013066,56.339511027155226
2024-03-28 08:05:00,2024-03-28 08:15:00,long,70579.6,70551.85,112823.71216218497,-44.35924845848705
2024-03-29 04:10:00,2024-03-29 04:20:00,short,70395.0,70420.35,112734.99366526798,-40.59708913154627
2024-03-29 09:30:00,2024-03-29 09:45:00,short,69754.3,69805.55,112653.79948700489,-82.76919449709911
2024-03-31 01:50:00,2024-03-31 02:05:00,long,70125.0,70101.25,112488.2610980107,-38.097628535868154
2024-03-31 02:10:00,2024-03-31 02:35:00,long,70164.4,70147.5,112412.06584093896,-27.07589479438596
2024-04-01 05:45:00,2024-04-01 05:55:00,short,69642.4,69385.09999999999,112357.91405135018,415.1162407586862
2024-04-01 05:50:00,2024-04-01 06:00:00,short,69293.7,69166.29999999999,113188.14653286755,208.1021776624472
2024-04-02 02:35:00,2024-04-02 02:45:00,short,66445.0,66825.7,113604.35088819245,-650.9018945463848
2024-04-02 04:10:00,2024-04-02 04:20:00,short,66567.5,66518.59999999999,112302.54709909968,82.4966320373599
2024-04-02 05:10:00,2024-04-02 05:20:00,short,66596.7,66530.0,112467.54036317441,112.64199190385418
2024-04-02 05:15:00,2024-04-02 05:30:00,short,66400.2,66406.35,112692.8243469821,-10.437632262175775
2024-04-02 10:45:00,2024-04-02 10:55:00,short,65769.2,65719.4,112671.94908245775,85.31444907809012
2024-04-03 03:40:00,2024-04-03 03:50:00,long,66092.2,66116.9,112842.57798061393,42.17156753929867
2024-04-03 20:00:00,2024-04-03 20:10:00,short,65711.9,65749.25,112926.92111569253,-64.18655530690444
2024-04-03 20:25:00,2024-04-03 20:35:00,short,65744.8,65727.0,112798.54800507872,30.53951269896219
2024-04-03 20:30:00,2024-04-03 20:40:00,short,65643.7,65614.40000000001,112859.62703047664,50.37478192106252
2024-04-04 03:55:00,2024-04-04 04:05:00,short,65637.2,65607.4,112960.37659431878,51.28523493554004
2024-04-04 04:00:00,2024-04-04 04:10:00,short,65592.6,65552.70000000001,113062.94706418985,68.77622762111147
2024-04-04 04:05:00,2024-04-04 04:20:00,short,65506.9,65485.799999999996,113200.49951943207,36.462274048393
2024-04-04 08:10:00,2024-04-04 08:25:00,long,66380.5,66416.35,113273.42406752885,61.175379107140934
2024-04-04 08:15:00,2024-04-04 08:25:00,long,66448.9,66416.35,113273.42406752885,-55.48699757854149
2024-04-04 09:00:00,2024-04-04 09:15:00,long,66345.0,66335.5,113284.80083058604,-16.22135214244581
2024-04-04 10:20:00,2024-04-04 10:30:00,long,66472.0,66423.9,113252.35812630114,-81.95087293711252
2024-04-04 13:10:00,2024-04-04 13:20:00,long,67019.5,67125.5,113088.45638042693,178.8640078831572
2024-04-04 13:15:00,2024-04-04 13:50:00,long,67279.9,67455.5,113446.18439619325,296.09363242175147
2024-04-04 14:05:00,2024-04-04 14:25:00,long,67576.5,67483.3,114038.37166103674,-157.2791760272919
2024-04-04 16:10:00,2024-04-04 16:20:00,long,67699.9,67804.5,113723.81330898218,175.7094304736078
2024-04-04 16:15:00,2024-04-04 16:25:00,long,67785.1,67818.90000000001,114075.23216992938,56.88186411680362
2024-04-04 16:20:00,2024-04-04 16:30:00,long,68015.5,68010.45,114188.99589816299,-8.478279646346133
2024-04-04 17:35:00,2024-04-04 17:45:00,long,68104.0,68165.2,114172.03933887031,102.59792093766197
2024-04-04 17:45:00,2024-04-04 17:55:00,long,68300.4,68368.2,114377.23518074563,113.53925519110997
2024-04-04 17:50:00,2024-04-04 18:00:00,long,68764.0,68819.0,114604.31369112783,91.66478466947866
2024-04-04 17:55:00,2024-04-04 18:05:00,long,68847.4,68904.99999999999,114787.6432604668,96.03511899943767
2024-04-04 18:00:00,2024-04-04 18:10:00,long,69061.1,69048.75,114979.71349846566,-20.56149499076499
2024-04-05 10:20:00,2024-04-05 10:40:00,short,66862.2,66874.29999999999,114938.59050848412,-20.800346760227068
2024-04-06 23:00:00,2024-04-06 23:10:00,long,69261.8,69324.5,114896.98981496367,104.01175339650266
2024-04-06 23:05:00,2024-04-06 23:20:00,long,69562.6,69546.9,115105.01332175669,-25.978740144171148
2024-04-06 23:35:00,2024-04-06 23:45:00,long,69239.9,69217.54999999999,115053.05584146833,-37.13806342957583
2024-04-07 01:05:00,2024-04-07 01:20:00,long,69221.1,69324.20000000001,114978.77971460919,171.25287215281
2024-04-07 01:20:00,2024-04-07 01:30:00,long,69442.7,69388.95,115321.28545891479,-89.2609171794396
2024-04-07 16:05:00,2024-04-07 16:15:00,long,69835.1,69852.9,115142.76362455593,29.34829609345093
2024-04-07 16:15:00,2024-04-07 16:25:00,long,70150.5,70086.75,115201.46021674282,-104.69053091307055
2024-04-07 19:00:00,2024-04-07 19:15:00,short,69340.0,69278.6,114992.07915491669,101.82454081498724
2024-04-07 19:30:00,2024-04-07 19:55:00,short,69298.5,69238.1,115195.72823654665,100.40364489111232
2024-04-07 19:50:00,2024-04-07 20:00:00,short,69011.8,68983.7,115396.53552632888,46.986785568417474
2024-04-08 07:00:00,2024-04-08 07:10:00,long,69965.7,69944.59999999999,115490.50909746572,-34.82920548150307
2024-04-08 07:30:00,2024-04-08 07:40:00,long,70426.4,70617.79999999999,115420.85068650273,313.68280675138806
2024-04-08 07:35:00,2024-04-08 07:45:00,long,70835.7,70770.04999999999,116048.2163000055,-107.55262389016238
2024-04-08 08:10:00,2024-04-08 08:20:00,long,71378.0,71249.55,115833.11105222515,-208.45026639381862
2024-04-08 11:15:00,2024-04-08 11:25:00,long,72429.8,72464.5,115416.21051943752,55.294126243951325
2024-04-08 11:50:00,2024-04-08 12:10:00,long,72446.8,72507.5,115526.79877192542,96.79484373989654
2024-04-08 12:05:00,2024-04-08 12:15:00,long,72654.7,72716.9,115720.38845940522,99.06872042930007
2024-04-09 06:45:00,2024-04-09 06:55:00,short,70721.6,70717.3,115918.5259002638,7.048054079255443
2024-04-09 07:40:00,2024-04-09 07:50:00,short,70519.7,70496.79999999999,115932.62200842233,37.64702691579635
2024-04-09 07:45:00,2024-04-09 07:55:00,short,70448.0,70384.4,116007.91606225392,104.73119835282797
2024-04-09 08:05:00,2024-04-09 08:15:00,short,69841.4,69828.9,116217.37845895957,20.800230676031617
2024-04-10 13:00:00,2024-04-10 13:10:00,short,67829.7,67801.8,116258.97892031164,47.82013648705535
2024-04-10 13:05:00,2024-04-10 13:15:00,short,67709.6,67684.40000000001,116354.61919328575,43.30458906374372
2024-04-10 16:30:00,2024-04-10 16:40:00,long,69171.6,69099.45000000001,116441.22837141324,-121.45497034905635
2024-04-10 16:45:00,2024-04-10 16:55:00,long,69287.8,69440.7,116198.31843071512,256.41920926996767
2024-04-10 17:15:00,2024-04-10 17:25:00,long,69443.9,69480.2,116711.15684925506,61.0077342088837
2024-04-10 17:20:00,2024-04-10 17:30:00,long,69872.1,69757.05000000002,116833.17231767281,-192.37516083167523
2024-04-10 19:25:00,2024-04-10 19:40:00,long,69544.1,69611.90000000001,116448.42199600948,113.52800613322742
2024-04-10 19:55:00,2024-04-10 20:05:00,long,70121.0,70076.3,116675.47800827594,-74.37706060908423
2024-04-10 20:10:00,2024-04-10 20:20:00,long,69919.0,69924.7,116526.72388705776,9.499597050242283
2024-04-10 20:15:00,2024-04-10 20:25:00,long,70081.4,70054.25,116545.72308115824,-45.15058748330895
2024-04-11 14:55:00,2024-04-11 15:05:00,short,69630.7,69693.04999999999,116455.42190619162,-104.27865231643558
2024-04-12 18:30:00,2024-04-12 18:40:00,short,66558.0,66101.6,116246.86460155877,797.1253493817535
2024-04-12 18:35:00,2024-04-12 18:45:00,short,66083.1,66290.95000000001,117841.11530032227,-370.64356567976785
2024-04-12 19:10:00,2024-04-12 19:20:00,short,66631.9,66694.7,117099.82816896273,-110.36559379233071
2024-04-13 19:50:00,2024-04-13 20:00:00,short,64513.2,63521.0,116879.09698137808,1797.5769303789457
2024-04-13 20:05:00,2024-04-13 20:15:00,short,61734.9,62033.1,120474.25084213595,-581.9305061014854
2024-04-13 20:25:00,2024-04-13 20:35:00,short,62092.3,62219.25,119310.38982993299,-243.93449733557375
2024-04-13 20:45:00,2024-04-13 20:55:00,short,61644.7,61488.5,118822.52083526184,301.08148396322076
2024-04-13 20:50:00,2024-04-13 21:00:00,short,61484.0,61547.75,119424.6838031883,-123.8260944709722
2024-04-13 21:05:00,2024-04-13 21:25:00,short,62065.4,61914.6,119177.03161424636,289.5638530876897
2024-04-13 23:30:00,2024-04-13 23:40:00,long,64496.8,64584.8,119756.15932042172,163.39635486097157
2024-04-14 03:00:00,2024-04-14 03:10:00,short,62649.9,62384.6,120082.95203014366,508.50850797203924
2024-04-14 22:50:00,2024-04-14 23:05:00,long,65221.0,65086.1,121099.96904608773,-250.47738955731148
2024-04-15 00:30:00,2024-04-15 00:40:00,long,65644.0,65637.1,120599.01426697311,-12.676454793148078
2024-04-15 04:05:00,2024-04-15 04:15:00,short,64795.5,64705.1,120573.66135738682,168.2193823137092
2024-04-15 04:30:00,2024-04-15 04:45:00,short,64847.4,64828.200000000004,120910.10012201425,35.79902852454102
2024-04-16 11:05:00,2024-04-16 11:20:00,short,62653.7,62580.399999999994,120981.69817906331,141.53926227063513
2024-04-16 15:10:00,2024-04-16 15:20:00,short,61980.1,62038.0,121264.77670360458,-113.28201424552206
2024-04-16 15:35:00,2024-04-16 15:50:00,short,61918.5,61787.5,121038.21267511354,256.07864952219245
2024-04-16 15:45:00,2024-04-16 16:00:00,short,61795.7,61854.549999999996,121550.36997415793,-115.75626253896336
2024-04-17 14:15:00,2024-04-17 14:25:00,short,61491.4,61327.200000000004,121318.85744908001,323.95678734162146
2024-04-17 14:20:00,2024-04-17 14:30:00,short,61300.0,61208.2,121966.77102376326,182.65170603559253
2024-04-17 14:30:00,2024-04-17 14:40:00,short,60886.7,61006.6,122332.07443583444,-240.90015922782362
2024-04-17 14:45:00,2024-04-17 14:55:00,short,61693.9,61665.3,121850.2741173788,56.487235200836
2024-04-17 14:50:00,2024-04-17 15:05:00,short,61274.8,61234.600000000006,121963.24858778047,80.01531776894285
2024-04-17 15:10:00,2024-04-17 15:20:00,short,60776.9,60889.25,122123.27922331836,-225.75271889055938
2024-04-17 15:25:00,2024-04-17 15:35:00,short,60389.3,60535.95,121671.77378553723,-295.4689924481378
2024-04-17 15:30:00,2024-04-17 15:40:00,short,60196.5,60021.899999999994,121080.83580064095,351.1950683310926
2024-04-18 07:35:00,2024-04-18 07:45:00,short,60968.1,61019.7,121783.22593730314,-103.07053128381342
2024-04-18 10:55:00,2024-04-18 11:05:00,long,61789.7,61829.299999999996,121577.08487473552,77.91674924848883
2024-04-18 11:10:00,2024-04-18 11:20:00,long,62374.9,62484.4,121732.91837323252,213.70382256114175
2024-04-18 11:15:00,2024-04-18 11:25:00,long,62651.0,62793.8,122160.3260183548,278.4392037704334
2024-04-18 11:20:00,2024-04-18 11:30:00,long,62754.0,62756.1,122717.20442589564,4.106608810501359
2024-04-18 14:10:00,2024-04-18 14:20:00,long,63424.8,63521.8,122725.41764351664,187.69259834356774
2024-04-18 14:15:00,2024-04-18 14:25:00,long,63645.0,63560.7,123100.80284020377,-163.05126371953077
2024-04-18 14:55:00,2024-04-18 15:20:00,long,63778.3,63606.75,122774.70031276473,-330.23771155165855
2024-04-18 18:05:00,2024-04-18 18:15:00,short,62588.5,62525.1,122114.22488966142,123.69751404818317
2024-04-18 18:10:00,2024-04-18 18:20:00,short,62359.1,62385.299999999996,122361.61991775778,-51.409889524462315
2024-04-18 18:30:00,2024-04-18 18:40:00,short,62714.1,62755.399999999994,122258.80013870884,-80.51281044817898
2024-04-19 06:35:00,2024-04-19 06:45:00,long,62888.7,63370.6,122097.7745178125,935.6039724168893
2024-04-19 06:40:00,2024-04-19 06:50:00,long,63619.0,64216.4,123968.98246264627,1164.103021474482
2024-04-19 06:45:00,2024-04-19 06:55:00,long,63955.4,64203.9,126297.18850559524,490.73027990819253
2024-04-19 06:50:00,2024-04-19 07:00:00,long,64666.0,64795.2,127278.64906541162,254.29748955016254
2024-04-19 07:00:00,2024-04-19 07:10:00,long,64847.0,64809.35,127787.24404451196,-74.19294243798574
2024-04-19 08:05:00,2024-04-19 08:15:00,long,65011.0,64958.95,127638.85815963599,-102.1919762380124
2024-04-19 23:55:00,2024-04-20 00:10:00,short,63787.4,63644.2,127434.47420715995,286.0849745634069
2024-04-20 16:35:00,2024-04-20 16:45:00,long,64760.1,64746.55,128006.64415628677,-26.783313001634138
2024-04-20 17:00:00,2024-04-20 17:10:00,long,64900.0,65029.299999999996,127953.07753028348,254.92038404722794
2024-04-20 17:05:00,2024-04-20 17:15:00,long,65079.1,65158.3,128462.91829837793,156.33687511400885
2024-04-20 17:15:00,2024-04-20 17:30:00,long,65287.6,65371.49999999999,128775.59204860596,165.48735399796118
2024-04-20 18:00:00,2024-04-20 18:10:00,long,65232.9,65207.75,129106.56675660188,-49.77595897053059
2024-04-22 00:05:00,2024-04-22 04:00:00,long,65084.5,65206.0,129007.01483866082,240.8308015410319
2024-04-22 05:40:00,2024-04-22 05:50:00,long,66115.4,66052.54999999999,129488.67644174286,-123.09330828164534
2024-04-22 06:40:00,2024-04-22 06:55:00,long,66248.0,66256.8,129242.48982517958,17.16782258274901
2024-04-22 23:05:00,2024-04-22 23:25:00,long,67143.0,67124.0,129276.82547034507,-36.58251320221849
2024-04-23 14:30:00,2024-04-23 14:40:00,long,67000.1,66993.70000000001,129203.66044394062,-12.34182377101628
2024-04-24 10:05:00,2024-04-24 10:15:00,short,66213.8,66277.55,129178.97679639861,-124.37225730543197
2024-04-24 14:25:00,2024-04-24 14:35:00,short,65437.9,65141.799999999996,128930.23228178774,583.396499255601
2024-04-24 19:50:00,2024-04-24 20:00:00,short,64268.9,64185.700000000004,130097.02528029893,168.4185119602248
2024-04-24 19:55:00,2024-04-24 20:05:00,short,63960.9,63931.6,130433.86230421938,59.75075656399468
2024-04-24 20:15:00,2024-04-24 20:30:00,short,63743.4,63790.5,130553.36381734739,-96.46588408834282
2024-04-24 20:45:00,2024-04-24 20:55:00,short,64078.9,64063.6,130360.4320491707,31.1259183655258
2024-04-25 13:45:00,2024-04-25 13:55:00,short,63304.2,63253.6,130422.68388590176,104.2488145277318
2024-04-25 14:50:00,2024-04-25 15:00:00,short,63222.5,63250.95,130631.1815149572,-58.78377340504017
2024-04-26 00:10:00,2024-04-26 00:25:00,short,64387.4,64303.8,130513.61396814712,169.45765984861805
2024-04-26 00:30:00,2024-04-26 00:45:00,short,64277.5,64247.5,130852.52928784437,61.07231735265577
2024-04-26 00:40:00,2024-04-26 00:50:00,short,64142.1,64175.899999999994,130974.67392254969,-69.0177586730339
2024-04-26 01:00:00,2024-04-26 01:10:00,short,64060.5,63931.2,130836.63840520362,264.08125671503046
2024-04-26 16:05:00,2024-04-26 16:20:00,short,63410.0,63504.5,131364.80091863367,-195.77312232788017
2024-04-27 18:50:00,2024-04-27 19:00:00,long,63404.0,63387.85,130973.25467397792,-33.36095613817636
2024-04-29 03:30:00,2024-04-29 03:40:00,short,62435.9,62530.45,130906.53276170156,-198.23871638942194
2024-04-29 03:55:00,2024-04-29 04:05:00,short,62259.9,62322.15,130510.05532892272,-130.4893028132946
2024-04-29 05:20:00,2024-04-29 05:35:00,short,62304.7,62234.6,130249.07672329614,146.54528917245202
2024-04-29 05:30:00,2024-04-29 05:40:00,short,62121.4,62163.75,130542.16730164102,-88.99446543742265
2024-04-29 06:10:00,2024-04-29 06:30:00,short,62296.9,62183.7,130364.17837076618,236.88538260445222
2024-04-29 22:30:00,2024-04-29 23:00:00,long,63808.6,64016.0,130837.94913597508,425.2685476691453
2024-04-30 03:00:00,2024-04-30 03:15:00,short,63656.4,63553.8,131688.48623131338,212.25263582817377
2024-05-01 06:55:00,2024-05-01 07:05:00,short,59504.0,59409.4,132112.99150296976,210.03443459567
2024-05-01 07:05:00,2024-05-01 07:15:00,short,58423.7,58555.84999999999,132533.06037216107,-299.7797799211675
2024-05-01 08:15:00,2024-05-01 08:25:00,short,56950.3,57045.40000000001,131933.50081231876,-220.31272754054467
2024-05-01 11:50:00,2024-05-01 12:05:00,long,57860.5,57941.399999999994,131492.87535723764,183.85208590315952
2024-05-01 12:05:00,2024-05-01 12:15:00,long,57932.1,58047.6,131860.579529044,262.89219509744305
2024-05-01 12:10:00,2024-05-01 12:20:00,long,58185.3,58117.950000000004,132386.36391923885,-153.23838856138138
2024-05-02 01:50:00,2024-05-02 02:00:00,short,57179.9,57239.0,132079.8871421161,-136.5151273454285
2024-05-02 01:55:00,2024-05-02 02:05:00,short,57096.6,57108.7,131806.85688742524,-27.93271347746895
2024-05-03 07:45:00,2024-05-03 07:55:00,short,59106.5,59110.95,131750.9914604703,-9.919245971233442
2024-05-03 13:00:00,2024-05-03 13:10:00,long,61106.8,60945.8,131731.15296852784,-347.0761949231997
2024-05-03 14:40:00,2024-05-03 14:50:00,long,61780.6,61758.5,131037.00057868146,-46.87422447805087
